ano,sigla_uf,id_municipio,ibc,cobertura_pop_4g5g,fibra,densidade_smp,hhi_smp,densidade_scm,hhi_scm,adensamento_estacoes
2022.0,SC,4202131.0,41.99,43.6027,100.0,39.54,14.0,2.28,78.0,8.51
2022.0,SC,4204806.0,75.54,94.0918,100.0,80.26,90.0,84.0,34.0,6.66
2022.0,SC,4211876.0,45.22,92.0579,,92.64,35.0,2.19,83.0,34.58
2022.0,SC,4214300.0,71.31,78.0979,100.0,92.66,60.0,62.33,28.0,25.4
2022.0,SC,4216404.0,61.72,95.9721,100.0,74.4,82.0,12.77,36.0,13.45
2022.0,SC,4218608.0,66.71,98.6524,,84.87,63.0,24.07,71.0,9.16
2022.0,RS,4300570.0,55.73,94.5769,,61.77,4.0,26.57,9.0,16.27
2022.0,RS,4301859.0,36.65,89.3275,0.0,45.24,64.0,23.73,52.0,10.54
2022.0,RS,4302501.0,49.31,60.1362,,54.03,50.0,7.42,55.0,8.49
2022.0,RS,4303707.0,51.47,77.5737,,57.78,17.0,3.13,77.0,8.5
2022.0,RS,4304614.0,52.01,69.4078,,35.95,68.0,10.57,56.0,30.18
2022.0,RS,4305355.0,70.82,99.6961,100.0,91.54,60.0,39.08,76.0,44.46
2022.0,RS,4306403.0,67.6,100.0,100.0,83.29,57.0,45.26,32.0,6.51
2022.0,RS,4306809.0,67.45,98.4832,,72.41,76.0,35.33,85.0,4.35
2022.0,RS,4308052.0,56.37,90.6984,100.0,76.45,9.0,1.06,66.0,13.22
2022.0,RS,4308805.0,61.7,96.0885,100.0,70.89,36.0,21.39,66.0,13.13
2022.0,RS,4310702.0,28.8,72.3268,0.0,47.21,17.0,3.33,75.0,10.39
2022.0,RS,4315057.0,33.0,92.1469,,46.77,5.0,3.2,75.0,23.33
2022.0,RS,4317608.0,65.34,90.8212,100.0,79.26,57.0,36.19,56.0,8.92
2022.0,RS,4317707.0,56.87,63.5318,100.0,73.49,32.0,78.02,58.0,11.32
2022.0,RS,4318614.0,66.62,99.9528,,92.88,2.0,31.91,49.0,21.87
2022.0,RS,4322376.0,55.27,51.9299,,93.32,16.0,5.91,74.0,16.7
2022.0,RS,4323309.0,63.83,95.447,,74.77,56.0,40.58,9.0,13.71
2022.0,MT,5100805.0,31.99,75.8279,0.0,71.61,12.0,8.86,43.0,3.88
2022.0,MT,5103403.0,72.11,99.3279,100.0,92.42,86.0,32.79,82.0,10.62
2022.0,GO,5201306.0,58.45,87.7956,100.0,79.51,51.0,12.68,37.0,5.4
2022.0,GO,5203203.0,64.93,90.5591,100.0,93.11,75.0,5.76,72.0,14.46
2022.0,GO,5204656.0,47.05,61.9392,,46.16,4.0,11.21,61.0,13.48
2022.0,GO,5206800.0,60.74,95.8906,100.0,90.2,9.0,7.62,62.0,12.23
2021.0,AC,1200393.0,19.3,41.4784,,22.15,66.0,0.34,58.0,4.11
2021.0,AM,1301308.0,45.64,67.4944,100.0,36.41,36.0,0.02,81.0,1.73
2021.0,AM,1304062.0,51.76,79.9905,100.0,42.26,82.0,0.17,84.0,1.5
2021.0,RR,1400100.0,63.84,98.2153,100.0,81.07,74.0,16.42,52.0,56.09
2021.0,PA,1501758.0,44.4,54.9628,100.0,46.33,14.0,0.53,66.0,10.48
2021.0,PA,1508357.0,51.56,47.7533,,62.6,65.0,3.36,88.0,13.33
2021.0,AP,1600808.0,20.44,83.4226,,16.23,16.0,6.97,5.0,4.65
2021.0,TO,1706100.0,29.63,82.8783,0.0,57.95,45.0,1.18,11.0,7.07
2021.0,TO,1712504.0,45.03,56.2076,100.0,40.15,56.0,0.68,52.0,9.64
2021.0,TO,1721000.0,68.6,98.4656,,88.43,82.0,18.24,85.0,12.14
2021.0,MA,2103109.0,24.1,67.9354,0.0,40.4,10.0,0.17,55.0,7.2
2021.0,MA,2107407.0,43.97,67.1956,,34.39,64.0,0.29,27.0,3.93
2021.0,MA,2110005.0,47.1,48.4771,100.0,40.01,87.0,1.96,80.0,6.33
2021.0,MA,2110237.0,18.01,31.2271,,22.83,69.0,0.4,61.0,3.75
2021.0,MA,2111748.0,41.94,65.9822,100.0,32.01,9.0,0.04,59.0,40.11
2021.0,PI,2201309.0,25.74,75.0729,,37.59,25.0,0.15,39.0,15.32
2021.0,PI,2203420.0,37.8,28.4743,,27.69,37.0,0.05,78.0,5.91
2021.0,PI,2203701.0,54.08,68.4217,,55.48,89.0,10.21,61.0,7.08
2021.0,PI,2209609.0,28.09,59.8308,0.0,43.09,49.0,0.43,73.0,17.58
2021.0,PI,2211357.0,19.24,43.4291,0.0,37.93,4.0,0.03,40.0,15.64
2021.0,CE,2305407.0,50.22,72.3294,100.0,41.23,77.0,11.39,42.0,5.64
2021.0,CE,2307650.0,68.4,99.9886,,88.51,82.0,16.01,99.0,5.45
2021.0,CE,2313807.0,52.94,88.3443,100.0,44.1,69.0,1.57,75.0,52.47
2021.0,RN,2401701.0,51.39,95.5767,,66.4,6.0,4.53,17.0,2.49
2021.0,RN,2412005.0,59.92,92.7289,100.0,52.24,89.0,20.3,66.0,7.84
2021.0,RN,2413300.0,32.83,89.8062,0.0,59.82,27.0,1.54,43.0,13.43
2021.0,RN,2413557.0,46.25,70.0431,,47.19,20.0,13.51,4.0,10.64
2021.0,PB,2500700.0,48.88,66.412,100.0,42.52,27.0,14.55,73.0,5.7
2021.0,PB,2507804.0,47.48,80.5446,100.0,42.25,16.0,14.76,10.0,10.65
2021.0,PB,2513109.0,43.36,57.1119,,36.51,37.0,3.65,49.0,6.36
2021.0,PE,2606309.0,23.67,38.5942,,34.47,81.0,1.67,67.0,10.16
2021.0,PE,2607000.0,38.41,49.7436,,27.57,29.0,2.36,37.0,2.14
2021.0,PE,2609808.0,43.13,44.6467,100.0,48.49,53.0,9.95,10.0,5.04
2021.0,PE,2611408.0,49.91,83.5988,100.0,45.58,46.0,18.87,4.0,3.37
2021.0,PE,2611804.0,52.59,90.5431,100.0,43.55,92.0,72.22,30.0,6.45
2021.0,PE,2615508.0,53.9,97.1688,100.0,56.76,46.0,5.64,35.0,5.56
2021.0,SE,2802809.0,44.3,57.5417,,32.67,53.0,3.04,64.0,5.61
2021.0,SE,2806008.0,52.67,95.4285,100.0,57.78,48.0,5.91,12.0,5.44
2021.0,BA,2902658.0,39.76,53.1743,100.0,28.49,11.0,0.1,68.0,3.88
2021.0,BA,2904050.0,39.38,45.2584,100.0,32.5,10.0,0.04,72.0,4.54
2021.0,BA,2906006.0,44.63,36.501,100.0,47.99,84.0,5.53,44.0,4.3
2021.0,BA,2909604.0,43.65,66.0977,,47.02,16.0,0.76,32.0,3.63
2021.0,BA,2920304.0,42.17,55.5453,,47.2,12.0,0.03,37.0,6.17
2021.0,BA,2921401.0,37.86,31.5509,100.0,17.88,69.0,4.65,59.0,4.14
2021.0,BA,2927002.0,46.89,74.5566,100.0,47.31,28.0,2.35,41.0,4.99
2021.0,BA,2927507.0,51.79,76.9904,100.0,64.62,59.0,0.67,30.0,7.35
2021.0,BA,2928000.0,52.79,62.9157,,58.43,93.0,9.54,54.0,2.73
2021.0,BA,2930758.0,25.58,59.505,0.0,41.81,83.0,2.67,13.0,9.81
2021.0,MG,3100302.0,56.62,66.0647,100.0,76.84,65.0,1.71,85.0,11.48
2021.0,MG,3102050.0,55.41,92.2569,100.0,58.01,23.0,24.72,25.0,8.66
2021.0,MG,3111101.0,54.3,79.0739,100.0,62.2,59.0,14.5,15.0,14.31
2021.0,MG,3111903.0,48.23,78.0752,,54.67,17.0,10.61,6.0,9.2
2021.0,MG,3113909.0,59.49,83.3047,,66.74,53.0,12.59,81.0,16.86
2021.0,MG,3119906.0,53.6,78.4309,100.0,45.42,67.0,21.64,13.0,20.92
2021.0,MG,3130804.0,33.74,76.9638,0.0,56.24,9.0,13.26,55.0,27.68
2021.0,MG,3135803.0,47.21,73.502,,41.36,19.0,2.85,73.0,6.03
2021.0,MG,3138625.0,53.93,75.8387,,73.39,42.0,9.61,9.0,16.82
2021.0,MG,3140001.0,65.83,93.6753,100.0,87.59,85.0,13.33,68.0,12.05
2021.0,MG,3144805.0,72.58,99.3662,100.0,87.95,87.0,31.03,94.0,17.15
2021.0,MG,3145406.0,58.67,55.6743,100.0,63.71,60.0,13.19,85.0,45.51
2021.0,MG,3152303.0,24.37,58.2715,,40.58,17.0,1.78,70.0,9.01
2021.0,MG,3153707.0,61.55,88.1698,100.0,77.49,46.0,14.15,60.0,42.92
2021.0,MG,3161106.0,50.64,73.8175,100.0,55.42,33.0,5.34,61.0,6.81
2021.0,MG,3164308.0,58.43,68.5704,,88.22,46.0,56.34,51.0,18.1
2021.0,MG,3172004.0,59.73,92.1062,,70.19,79.0,10.99,51.0,6.52
2021.0,ES,3201159.0,47.07,64.035,100.0,54.03,9.0,5.92,44.0,12.39
2021.0,ES,3203304.0,33.37,85.5411,0.0,50.25,48.0,2.3,64.0,16.42
2021.0,ES,3205036.0,50.7,73.2685,100.0,55.99,28.0,14.37,17.0,16.52
2021.0,RJ,3302270.0,56.32,99.5654,100.0,60.57,81.0,1.92,30.0,6.29
2021.0,RJ,3304300.0,59.31,95.1719,100.0,67.96,55.0,11.83,42.0,41.02
2021.0,RJ,3305752.0,59.86,96.1082,,61.05,64.0,20.14,57.0,6.63
2021.0,SP,3503802.0,65.17,99.7907,,79.39,75.0,17.44,74.0,6.4
2021.0,SP,3505203.0,63.59,97.4351,,65.35,87.0,22.26,75.0,5.02
2021.0,SP,3510104.0,57.68,99.1556,100.0,69.57,18.0,6.46,49.0,18.32
2021.0,SP,3513801.0,65.63,100.0,100.0,78.42,94.0,16.95,70.0,5.03
2021.0,SP,3516507.0,59.46,95.9232,100.0,64.49,17.0,14.54,58.0,27.77
2021.0,SP,3520608.0,63.46,96.8002,,80.16,34.0,16.68,64.0,21.1
2021.0,SP,3522901.0,62.35,99.7237,100.0,67.14,65.0,19.8,64.0,8.99
2021.0,SP,3523503.0,62.05,94.9898,100.0,67.34,43.0,17.11,84.0,17.02
2021.0,SP,3532009.0,64.68,96.5224,,77.41,34.0,24.21,84.0,14.75
2021.0,SP,3532868.0,56.22,84.2297,100.0,53.74,8.0,5.41,40.0,59.77
2021.0,SP,3534005.0,64.68,93.2968,100.0,84.74,88.0,1.74,81.0,17.28
2021.0,SP,3535309.0,57.68,95.9348,,67.91,34.0,12.01,54.0,6.91
2021.0,SP,3546207.0,70.62,93.5594,,87.28,74.0,29.87,60.0,33.64
2021.0,PR,4105508.0,64.86,96.2343,100.0,72.13,75.0,19.85,89.0,9.38
2021.0,PR,4108320.0,53.85,70.4222,,84.69,14.0,1.91,48.0,12.98
2021.0,PR,4115853.0,58.55,69.145,100.0,69.08,58.0,24.58,72.0,100.0
2021.0,PR,4120309.0,52.1,52.114,,66.71,47.0,7.69,63.0,19.0
2021.0,PR,4127965.0,49.07,44.0397,,59.63,68.0,7.93,56.0,9.9
2021.0,SC,4205308.0,59.28,74.9446,100.0,73.37,66.0,16.81,70.0,9.67
2021.0,SC,4207304.0,69.46,99.5852,100.0,86.34,68.0,32.16,74.0,11.81
2021.0,SC,4210050.0,39.2,33.281,,27.37,13.0,7.22,39.0,29.25
2021.0,SC,4215109.0,64.28,85.8974,100.0,81.36,71.0,31.82,41.0,11.03
2021.0,SC,4218103.0,50.29,59.7505,,61.01,44.0,11.28,32.0,14.44
2021.0,SC,4218707.0,67.73,97.4418,100.0,86.15,77.0,17.69,94.0,9.35
2021.0,RS,4305702.0,55.53,71.6952,,62.46,68.0,9.94,59.0,15.19
2021.0,RS,4306007.0,51.3,72.029,100.0,53.26,69.0,4.78,53.0,5.81
2021.0,RS,4307500.0,56.13,78.8462,,57.09,68.0,18.32,61.0,4.94
2021.0,RS,4309001.0,60.08,84.1747,,61.35,67.0,21.29,83.0,8.17
2021.0,RS,4311429.0,25.07,81.2266,0.0,23.4,45.0,5.29,8.0,20.01
2021.0,RS,4311734.0,19.75,44.0309,0.0,6.06,74.0,0.23,73.0,17.34
2021.0,RS,4312179.0,31.27,83.5336,0.0,34.6,22.0,2.09,77.0,31.91
2021.0,RS,4315073.0,44.29,33.008,,37.57,18.0,17.15,32.0,40.86
2021.0,RS,4315107.0,56.39,82.0238,100.0,55.59,65.0,11.03,76.0,10.13
2021.0,RS,4315958.0,45.57,57.37,,42.76,17.0,5.18,46.0,52.91
2021.0,RS,4317301.0,58.16,86.105,100.0,76.53,23.0,6.3,76.0,14.04
2021.0,RS,4319307.0,49.2,63.8946,,44.62,24.0,15.47,61.0,13.64
2021.0,MS,5003256.0,60.67,87.35,,86.98,40.0,5.49,77.0,9.58
2021.0,MT,5105507.0,40.53,36.9741,,30.66,80.0,3.86,37.0,4.7
2021.0,MT,5107156.0,46.06,67.3034,100.0,25.83,54.0,3.39,57.0,18.66
2021.0,MT,5107198.0,57.8,78.6435,100.0,86.82,4.0,12.0,22.0,31.61
2021.0,GO,5205802.0,52.94,70.2582,,45.04,76.0,8.32,75.0,13.74
2021.0,GO,5207352.0,16.58,0.0,,47.18,23.0,2.33,66.0,13.97
2021.0,GO,5212105.0,42.76,93.595,,76.07,84.0,7.87,75.0,10.4
2021.0,GO,5212709.0,26.72,73.9245,,50.52,2.0,2.18,61.0,2.77
2021.0,GO,5212907.0,61.82,90.1648,,80.09,10.0,15.18,81.0,22.71
2021.0,GO,5215306.0,53.31,62.8094,100.0,70.2,45.0,5.67,71.0,9.74
2021.0,GO,5215652.0,27.78,67.4445,0.0,50.41,23.0,0.55,72.0,49.97
2024.0,RO,1100064.0,44.16,77.9925,,63.0,47.0,35.57,9.0,57.14
2024.0,RO,1100148.0,43.76,52.2389,,53.45,52.0,10.88,39.0,15.15
2024.0,RO,1101104.0,46.03,62.7193,100.0,61.06,2.0,42.16,36.0,16.29
2024.0,AM,1302108.0,17.94,44.6913,0.0,41.08,10.0,7.26,17.0,15.96
2024.0,AM,1302603.0,62.73,99.4846,,69.03,60.0,53.66,80.0,26.67
2024.0,PA,1505064.0,38.47,45.8034,,42.81,26.0,5.87,66.0,13.33
2024.0,PA,1505650.0,29.0,26.7178,50.0,29.6,51.0,13.96,77.0,44.88
2024.0,PA,1508308.0,35.55,67.0204,50.0,24.32,36.0,3.77,84.0,46.44
2024.0,TO,1702000.0,31.85,71.7018,0.0,53.79,50.0,2.78,73.0,24.18
2024.0,TO,1703909.0,41.15,57.7994,0.0,53.36,16.0,100.0,31.0,39.93
2024.0,TO,1707306.0,30.75,70.7531,,48.17,20.0,5.67,49.0,46.29
2024.0,TO,1712801.0,41.88,81.7318,,62.4,13.0,0.87,56.0,47.3
2024.0,TO,1718402.0,55.01,89.5314,,54.02,5.0,34.5,19.0,49.16
2024.0,MA,2104206.0,23.54,64.3189,,36.6,5.0,1.35,54.0,5.77
2024.0,MA,2108702.0,54.84,82.2707,,45.55,48.0,2.62,72.0,20.12
2024.0,MA,2110609.0,41.35,57.5229,,35.49,34.0,18.36,44.0,5.38
2024.0,MA,2110807.0,19.68,39.3604,0.0,30.43,14.0,55.58,58.0,22.25
2024.0,MA,2111201.0,69.08,99.6168,100.0,59.0,63.0,21.88,90.0,21.95
2024.0,PI,2200905.0,35.76,65.8711,50.0,37.6,48.0,17.39,30.0,27.61
2024.0,PI,2208601.0,40.09,89.306,0.0,56.55,47.0,7.5,36.0,32.28
2024.0,CE,2301307.0,53.3,82.1516,,41.13,54.0,7.9,58.0,19.78
2024.0,CE,2304400.0,78.34,100.0,100.0,74.8,69.0,59.18,87.0,30.3
2024.0,CE,2304608.0,39.46,82.6413,,37.67,38.0,0.94,77.0,28.89
2024.0,RN,2401404.0,44.75,91.5393,,52.71,32.0,43.22,34.0,21.98
2024.0,RN,2405405.0,37.25,85.3588,0.0,42.03,24.0,20.6,6.0,38.23
2024.0,RN,2406700.0,55.76,80.1346,,64.87,36.0,18.3,74.0,24.73
2024.0,RN,2414001.0,55.26,83.6409,,55.66,63.0,12.28,57.0,11.03
2024.0,PB,2503506.0,33.33,78.5244,0.0,36.42,36.0,0.03,16.0,9.16
2024.0,PB,2503753.0,43.62,68.8449,50.0,25.72,3.0,4.23,59.0,54.03
2024.0,PB,2506707.0,33.6,51.3171,,24.83,24.0,0.07,72.0,9.48
2024.0,PB,2507903.0,40.56,98.9889,,1.85,61.0,29.02,45.0,9.75
2024.0,PE,2601409.0,63.26,95.3662,,50.53,57.0,17.73,64.0,14.27
2024.0,PE,2602001.0,45.61,59.1,100.0,35.44,66.0,54.39,79.0,43.25
2024.0,PE,2610301.0,36.64,61.2401,50.0,50.78,1.0,0.92,67.0,11.8
2024.0,AL,2701407.0,56.08,99.0091,,39.04,57.0,2.48,68.0,16.81
2024.0,AL,2702405.0,48.14,89.2124,50.0,46.33,56.0,24.21,74.0,11.36
2024.0,AL,2704302.0,69.42,99.9441,,71.52,68.0,43.64,70.0,27.9
2024.0,AL,2706208.0,47.55,96.7373,,77.58,1.0,1.87,68.0,55.62
2024.0,AL,2708808.0,53.75,84.1615,100.0,37.06,61.0,0.07,60.0,12.23
2024.0,SE,2800506.0,56.48,79.5425,100.0,38.01,33.0,43.45,47.0,8.08
2024.0,BA,2902005.0,33.05,34.6048,,24.34,4.0,4.32,63.0,6.93
2024.0,BA,2915403.0,25.55,57.5942,,41.08,3.0,1.26,72.0,64.46
2024.0,BA,2919108.0,39.75,87.3161,,42.64,1.0,0.19,71.0,21.49
2024.0,BA,2923308.0,33.58,73.2115,,39.69,1.0,1.98,62.0,12.6
2024.0,BA,2929701.0,24.82,42.1176,0.0,49.2,58.0,8.83,9.0,12.13
2024.0,BA,2931004.0,25.85,50.253,0.0,44.87,37.0,0.68,53.0,13.8
2024.0,MG,3102209.0,47.24,63.0462,50.0,49.1,31.0,48.35,38.0,37.39
2024.0,MG,3105707.0,60.48,53.2991,,37.8,50.0,50.87,66.0,43.55
2024.0,MG,3106705.0,77.16,99.944,,69.23,63.0,64.96,86.0,25.04
2024.0,MG,3110806.0,54.36,79.57,100.0,57.66,1.0,3.51,73.0,51.42
2024.0,MG,3116100.0,47.92,61.3702,,43.19,29.0,2.74,68.0,69.83
2024.0,MG,3125408.0,39.13,55.0716,50.0,48.89,1.0,42.02,12.0,19.05
2024.0,MG,3131505.0,56.04,88.3706,,52.96,23.0,29.09,33.0,26.88
2024.0,MG,3132503.0,53.95,76.907,100.0,53.99,35.0,24.12,77.0,21.97
2024.0,MG,3133709.0,72.74,92.6952,100.0,90.54,34.0,27.95,36.0,62.49
2024.0,MG,3136553.0,45.9,77.6672,,50.69,35.0,0.63,74.0,45.96
2024.0,MG,3138625.0,54.72,75.3898,,43.85,46.0,63.39,39.0,33.01
2024.0,MG,3142700.0,29.58,77.4046,0.0,52.68,1.0,4.45,24.0,24.72
2024.0,MG,3156700.0,75.89,99.772,100.0,66.44,63.0,60.5,84.0,24.95
2024.0,MG,3158300.0,56.82,83.666,100.0,56.12,21.0,21.24,52.0,22.12
2024.0,MG,3159902.0,61.2,91.6708,100.0,51.8,14.0,51.46,46.0,31.16
2024.0,MG,3164902.0,40.26,79.4064,0.0,4.21,13.0,53.62,49.0,42.14
2024.0,MG,3165537.0,74.24,99.9911,,62.17,48.0,79.79,61.0,16.53
2024.0,RJ,3300803.0,69.26,93.8581,,57.15,65.0,63.12,42.0,22.56
2024.0,RJ,3303401.0,75.52,94.8464,,67.46,63.0,87.04,77.0,32.46
2024.0,SP,3501202.0,64.97,92.894,,53.36,39.0,31.3,46.0,37.71
2024.0,SP,3502200.0,65.08,90.984,100.0,59.7,42.0,59.98,63.0,44.88
2024.0,SP,3518305.0,81.04,96.5578,,71.69,50.0,99.47,58.0,41.62
2024.0,SP,3519709.0,76.29,90.4279,100.0,70.54,31.0,97.24,62.0,30.91
2024.0,SP,3523305.0,61.32,92.774,,45.9,33.0,19.46,64.0,41.24
2024.0,SP,3530904.0,65.62,95.4822,,46.43,49.0,11.99,66.0,65.53
2024.0,SP,3531308.0,70.43,98.6241,,61.47,56.0,41.73,82.0,16.42
2024.0,SP,3538709.0,73.31,98.9879,,73.11,63.0,81.48,74.0,21.76
2024.0,SP,3545407.0,71.28,97.3981,,64.17,43.0,56.83,31.0,37.99
2024.0,SP,3552502.0,72.06,99.9292,100.0,60.82,64.0,52.41,75.0,14.9
2024.0,SP,3553955.0,66.75,98.0637,100.0,61.93,29.0,29.86,84.0,19.67
2024.0,SP,3556107.0,65.08,98.8106,,71.62,63.0,0.62,72.0,20.65
2024.0,PR,4107520.0,54.91,94.5794,0.0,57.09,56.0,59.74,6.0,53.82
2024.0,PR,4110102.0,62.03,80.3415,100.0,58.88,46.0,33.04,77.0,16.26
2024.0,PR,4110805.0,59.32,70.9767,100.0,49.65,42.0,37.28,41.0,41.5
2024.0,PR,4111209.0,61.38,82.6403,100.0,66.25,50.0,30.92,52.0,15.67
2024.0,PR,4111506.0,63.92,87.683,100.0,54.55,51.0,43.55,57.0,14.91
2024.0,PR,4112751.0,60.78,92.6413,100.0,46.68,56.0,10.04,52.0,23.02
2024.0,PR,4116604.0,62.7,92.9737,100.0,59.19,23.0,9.47,29.0,60.62
2024.0,PR,4122107.0,48.46,81.4807,0.0,53.7,20.0,0.31,57.0,77.57
2024.0,PR,4123857.0,36.52,34.929,50.0,39.11,38.0,4.61,83.0,30.05
2024.0,SC,4204400.0,58.49,81.4106,,51.64,58.0,0.57,50.0,28.35
2024.0,SC,4209706.0,54.57,72.8572,,55.15,67.0,13.94,69.0,25.85
2024.0,SC,4212205.0,55.89,67.8404,100.0,55.88,53.0,44.94,61.0,12.71
2024.0,SC,4214003.0,68.09,85.8973,100.0,59.23,61.0,53.57,78.0,11.74
2024.0,SC,4216404.0,57.96,87.4953,50.0,48.29,60.0,49.31,13.0,38.35
2024.0,SC,4217303.0,64.51,72.7502,,43.7,58.0,46.44,67.0,28.09
2024.0,RS,4300851.0,74.73,69.1468,,87.56,40.0,100.0,52.0,71.24
2024.0,RS,4303004.0,58.47,91.1199,100.0,57.09,34.0,54.79,65.0,16.41
2024.0,RS,4303673.0,64.47,67.8309,,53.74,32.0,82.3,42.0,100.0
2024.0,RS,4303806.0,61.88,89.5451,100.0,57.19,53.0,23.56,65.0,27.83
2024.0,RS,4304309.0,56.0,65.1333,,65.89,40.0,25.5,44.0,23.36
2024.0,RS,4311429.0,48.19,84.3948,50.0,12.71,25.0,18.7,49.0,37.59
2024.0,RS,4316436.0,76.14,85.7926,100.0,85.62,45.0,63.62,51.0,57.23
2024.0,RS,4322376.0,48.22,50.1062,,73.23,14.0,21.56,65.0,73.1
2024.0,MS,5007307.0,32.41,74.8326,,65.64,8.0,6.54,69.0,30.41
2024.0,MT,5103254.0,25.94,51.9421,,42.35,43.0,17.93,69.0,7.67
2024.0,MT,5106273.0,32.56,57.8534,50.0,2.12,42.0,18.52,67.0,15.12
2024.0,MT,5107354.0,33.44,54.5634,,44.71,44.0,14.55,73.0,48.64
2024.0,MT,5107768.0,35.81,67.2925,,21.89,15.0,15.81,49.0,100.0
2024.0,MT,5108055.0,46.15,51.4114,,53.5,20.0,30.19,52.0,28.19
2024.0,GO,5201801.0,57.34,89.4341,,58.12,55.0,10.67,68.0,15.93
2024.0,GO,5205703.0,36.95,68.9758,,4.02,53.0,37.76,18.0,20.36
2024.0,GO,5209200.0,67.34,93.898,100.0,68.36,63.0,73.6,52.0,17.0
2024.0,GO,5216908.0,32.71,46.9304,50.0,4.25,38.0,5.24,81.0,43.71
2024.0,GO,5218805.0,64.33,93.8231,,71.66,61.0,67.36,76.0,18.91
2023.0,RO,1101005.0,29.48,38.1049,0.0,65.31,67.0,59.36,85.0,10.41
2023.0,AM,1301852.0,57.45,83.9998,100.0,69.03,60.0,6.01,75.0,6.49
2023.0,PA,1506187.0,50.66,73.5788,100.0,48.44,36.0,9.55,76.0,3.53
2023.0,PA,1506195.0,40.37,34.5626,,38.77,42.0,4.29,56.0,3.49
2023.0,PA,1508050.0,46.83,55.4756,,48.91,39.0,1.03,81.0,5.47
2023.0,TO,1707553.0,52.81,90.7818,100.0,58.9,20.0,1.14,40.0,18.02
2023.0,MA,2104628.0,48.62,73.5023,100.0,56.05,10.0,13.34,26.0,5.9
2023.0,MA,2107605.0,23.58,73.2417,0.0,17.22,82.0,3.33,27.0,4.94
2023.0,MA,2109007.0,60.24,81.4874,100.0,72.84,88.0,12.11,76.0,3.48
2023.0,MA,2112506.0,50.42,65.9443,100.0,53.9,55.0,1.71,76.0,6.24
2023.0,PI,2201739.0,44.63,52.6179,,59.91,6.0,8.49,17.0,10.04
2023.0,PI,2208205.0,40.43,35.2348,,30.3,61.0,7.28,55.0,2.36
2023.0,PI,2208700.0,27.13,67.3301,0.0,50.45,1.0,0.56,78.0,9.92
2023.0,PI,2211100.0,47.85,60.9061,,50.27,23.0,7.58,76.0,4.52
2023.0,CE,2302008.0,53.07,74.4459,,64.83,44.0,5.48,46.0,12.89
2023.0,CE,2305001.0,58.68,95.4482,,49.88,86.0,15.31,66.0,6.93
2023.0,CE,2306801.0,59.72,84.1363,100.0,68.74,76.0,18.84,48.0,10.05
2023.0,CE,2310258.0,60.63,94.5109,100.0,75.37,84.0,9.43,40.0,7.76
2023.0,CE,2311207.0,58.28,93.9896,100.0,66.19,77.0,13.18,18.0,11.79
2023.0,CE,2311801.0,61.64,91.1711,,74.89,84.0,15.73,51.0,6.57
2023.0,CE,2313401.0,59.89,95.3158,,71.79,55.0,13.86,57.0,5.37
2023.0,CE,2313757.0,59.55,96.6697,,68.49,84.0,3.75,54.0,8.34
2023.0,RN,2407104.0,58.63,91.0261,,63.0,63.0,14.31,65.0,6.08
2023.0,RN,2408201.0,56.94,100.0,100.0,38.91,65.0,16.49,64.0,13.04
2023.0,RN,2409308.0,38.77,92.0565,,68.77,5.0,25.15,67.0,7.57
2023.0,RN,2413003.0,34.99,86.3561,,50.02,55.0,16.57,51.0,9.9
2023.0,RN,2414803.0,63.36,93.2722,,86.16,66.0,10.57,69.0,7.8
2023.0,PB,2506400.0,59.68,94.4855,100.0,67.04,82.0,3.68,65.0,10.59
2023.0,PB,2514552.0,46.08,86.7662,100.0,34.5,31.0,1.37,18.0,12.19
2023.0,PB,2514602.0,32.25,99.216,0.0,49.57,35.0,2.74,28.0,12.85
2023.0,PE,2601300.0,37.83,99.3624,,53.53,59.0,10.83,67.0,8.49
2023.0,PE,2605400.0,39.46,99.9191,,74.39,65.0,6.0,46.0,3.89
2023.0,PE,2609154.0,44.09,61.9188,,25.5,74.0,0.88,61.0,3.51
2023.0,SE,2802304.0,57.43,85.1983,,68.13,67.0,9.88,50.0,51.35
2023.0,SE,2805901.0,57.62,99.5592,,65.82,65.0,0.2,49.0,44.25
2023.0,SE,2807402.0,59.42,88.465,100.0,72.49,45.0,11.66,85.0,4.5
2023.0,BA,2901601.0,56.41,94.0499,,72.86,46.0,2.72,30.0,11.73
2023.0,BA,2904001.0,24.22,40.8159,0.0,48.12,51.0,0.47,73.0,4.59
2023.0,BA,2910404.0,49.92,69.7815,100.0,36.09,85.0,0.42,81.0,8.72
2023.0,BA,2911105.0,31.85,61.9988,0.0,67.04,20.0,9.7,76.0,7.24
2023.0,BA,2914703.0,61.39,82.0811,,84.33,70.0,16.8,59.0,3.52
2023.0,BA,2932705.0,60.6,88.7267,,80.33,78.0,2.8,73.0,57.31
2023.0,MG,3111606.0,58.86,84.6776,100.0,72.58,65.0,10.53,59.0,9.57
2023.0,MG,3114600.0,42.31,67.9963,,78.36,60.0,30.55,63.0,20.57
2023.0,MG,3115201.0,41.37,92.4571,0.0,61.59,64.0,20.03,54.0,23.4
2023.0,MG,3120904.0,63.64,94.687,100.0,90.54,34.0,13.84,69.0,11.66
2023.0,MG,3135506.0,33.4,80.3565,,58.6,23.0,4.59,77.0,13.41
2023.0,MG,3136207.0,70.25,99.9997,,90.51,86.0,28.27,75.0,71.24
